store_code,store_name,item_code,to_qty,sorted_qty_excl_059,gap,status
028,028 - North of Buridah Almoosa - MAATC,336294,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336295,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336296,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336297,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336298,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336299,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336300,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336301,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336302,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336303,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336304,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336305,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336306,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336307,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336308,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336309,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336310,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336311,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336312,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336313,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336314,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336315,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336316,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336317,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336318,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336319,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336320,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336321,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336322,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336323,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336324,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336325,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336326,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336327,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336328,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336329,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336330,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336331,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336332,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336333,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336334,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336335,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336336,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336337,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336338,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336339,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336340,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336341,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336342,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336343,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336344,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336345,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336346,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336347,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336349,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336350,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336351,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336352,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336353,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336354,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336355,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336356,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336357,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336358,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336359,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336360,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336361,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336362,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336363,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336364,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336365,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336366,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336367,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336368,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336387,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336388,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336389,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336390,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336391,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336392,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336393,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336394,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336395,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336397,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336398,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336399,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336400,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336401,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336402,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336403,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336404,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336405,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336406,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336407,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336408,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336409,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336410,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336411,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336412,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336413,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336414,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336415,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336416,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336417,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336419,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336420,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336421,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336422,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336423,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336424,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336425,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336426,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336427,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336428,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336429,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336430,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336431,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336432,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336433,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336434,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336435,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336437,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336438,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336439,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336440,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336441,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336443,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336444,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336445,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336446,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336447,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336448,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336449,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336450,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336451,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336452,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336453,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336454,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336455,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336456,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336457,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336458,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336459,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336462,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336463,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336464,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336465,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336466,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336467,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336468,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336469,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336470,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336471,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336472,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336473,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336474,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336475,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336476,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336477,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336478,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336479,3.00,3.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336480,2.00,2.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336481,1.00,1.00,0.00,OK
028,028 - North of Buridah Almoosa - MAATC,336482,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336007,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336008,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336009,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336010,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336011,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336013,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336014,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336015,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336016,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336017,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336018,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336019,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336020,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336021,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336022,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336023,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336024,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336025,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336026,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336027,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336028,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336029,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336030,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336031,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336032,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336038,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336039,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336040,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336041,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336043,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336044,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336045,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336046,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336047,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336048,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336049,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336050,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336051,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336052,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336053,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336055,6.00,6.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336057,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336058,4.00,4.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336059,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336060,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336061,4.00,4.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336062,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336063,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336064,4.00,4.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336065,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336066,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336067,4.00,4.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336068,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336069,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336070,4.00,4.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336071,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336072,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336073,4.00,4.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336074,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336075,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336076,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336077,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336078,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336079,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336080,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336111,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336112,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336113,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336114,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336115,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336116,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336117,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336118,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336119,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336120,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336121,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336122,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336123,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336124,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336125,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336126,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336127,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336128,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336129,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336130,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336132,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336133,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336134,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336135,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336136,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336137,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336138,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336139,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336140,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336141,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336142,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336144,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336147,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336148,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336149,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336150,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336151,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336152,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336153,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336154,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336155,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336156,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336157,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336158,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336159,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336160,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336161,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336162,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336163,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336164,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336166,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336169,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336170,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336171,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336174,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336175,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336176,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336177,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336178,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336179,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336180,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336181,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336182,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336183,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336184,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336186,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336187,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336188,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336189,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336190,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336191,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336192,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336193,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336194,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336195,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336196,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336197,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336198,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336199,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336200,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336201,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336202,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336203,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336205,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336206,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336207,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336209,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336211,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336212,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336213,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336214,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336215,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336216,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336217,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336218,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336219,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336220,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336221,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336222,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336223,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336224,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336225,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336226,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336227,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336228,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336229,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336230,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336231,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336232,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336233,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336234,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336235,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336236,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336238,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336239,3.00,3.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336240,2.00,2.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336241,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336242,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336243,1.00,1.00,0.00,OK
031,031 - Al Mousa Tabuk - MAATC,336244,2.00,2.00,0.00,OK
